Emailing (geklickt);Emailing (geöffnet);SAP GP Nummer
0;0;15534757
0;0;17429776
0;1;17429777
0;1;17431388
0;0;15562023
0;1;18359503
1;1;18050791
0;0;16000171
0;1;16000291
1;1;17433896
0;0;17433897
0;1;17434271
0;1;17467315
0;1;17469220
0;1;16032066
0;1;16035290
0;1;16221816
0;0;17475601
0;0;17477726
0;1;17477771
0;0;17478666
0;0;16223057
0;1;16224343
0;1;16039080
1;1;18202002
0;1;16337715
0;1;17823918
0;1;17823975
0;1;16339038
1;1;16339936
0;0;16339942
0;0;16340283
0;1;18538179
0;1;16322292
0;1;16205015
0;0;16205128
0;0;16448056
0;0;16448117
0;1;16448222
0;0;16449133
0;1;16330068
1;1;16330337
0;0;16330579
0;1;16324085
0;1;16450047
0;0;16331439
0;1;16325369
0;0;16325451
0;1;16325623
0;0;16331903
1;1;16450271
0;0;16451094
0;1;18415086
0;0;18618578
0;0;18619216
0;1;18418202
0;1;18418618
0;1;18620595
0;1;18313543
0;0;17264811
0;1;17265341
0;1;17267702
0;0;17277999
0;1;17820703
1;1;17281098
0;1;17282682
0;0;17821370
0;1;17287350
0;0;17288817
0;1;17821417
0;0;17291269
0;1;17291473
0;1;17291484
0;1;17291851
0;0;17206201
0;0;18453370
0;0;17448588
1;1;17449747
0;1;17207223
0;1;16024410
1;1;17028849
0;1;17451348
1;1;17208899
0;1;17208997
0;1;18652139
0;0;17029253
0;0;18652460
0;0;17451543
0;0;16212267
0;1;17454368
0;1;17030227
0;1;17030872
0;1;16480617
0;1;16480903
0;0;18653630
0;1;16481002
0;0;16481041
0;0;17454523
0;1;17456403
0;1;17212654
0;1;16481753
0;0;16481903
1;1;17071499
0;0;17071826
0;0;17071858
0;1;17032191
0;1;17076211
0;1;17077999
0;0;17079034
0;1;17081072
1;1;17082303
0;1;17083278
0;1;17084085
0;1;17087442
0;0;17089344
0;0;17091065
1;1;17091184
0;0;17091843
0;1;17092993
1;1;18380090
0;1;18384394
0;1;18636260
0;1;18636350
0;0;18637051
0;1;18415301
0;0;18415719
0;1;18640703
0;0;18641203
0;0;18642423
1;1;18643173
1;1;18644708
0;1;18644959
0;1;16023878
0;0;16023893
0;1;16024573
0;1;16024858
0;0;16026293
0;0;16027608
0;0;16027911
0;0;16028855
0;1;16030864
0;1;16031178
0;0;16033256
0;1;16033416
0;1;17729760
0;0;17733472
0;1;17737730
0;1;17739177
0;0;17739906
0;0;17740007
1;1;17741004
0;0;16545734
0;0;16546464
0;1;17034857
0;0;17034941
0;0;16548472
0;0;17035052
0;0;16331588
0;1;16331598
0;1;16331815
0;0;16331873
0;1;16332046
0;0;16548969
1;1;16549032
0;1;16549281
1;1;17036720
0;1;17036852
0;1;17037090
0;0;16507514
0;0;16509437
0;0;16550166
0;0;16550260
0;1;16551050
0;1;17037747
0;1;17038382
1;1;17038485
0;1;16332143
0;1;16332351
0;0;16332717
0;0;16510878
0;1;16511886
0;0;16551306
0;1;16551586
1;1;17586474
0;0;17719487
0;1;17332836
0;1;18133633
0;1;18133753
0;1;18134232
0;1;17588387
0;0;17588393
0;0;17825983
0;0;17826012
0;1;17589136
0;1;17590175
0;1;16081414
0;1;16082372
0;0;18135455
0;0;17721937
0;0;17407923
0;0;17407935
0;1;17592997
0;1;17595398
1;1;17420235
0;0;17596317
0;0;17596526
0;0;16001068
0;0;17582093
0;1;17582182
0;0;18192250
0;1;16236582
0;1;16237004
0;1;18330377
0;1;16237163
0;1;16237190
0;1;16066605
0;0;16446668
1;1;16446766
0;0;16447021
0;0;16447345
0;1;16449101
0;1;16449735
0;0;16450813
0;1;18070074
0;1;18372297
0;1;18071189
0;1;16069221
0;0;18564137
0;1;18072108
0;0;16451625
0;0;16397632
0;0;16400090
0;0;18752367
0;1;18507153
0;0;18677656
0;0;16530492
0;1;15568205
0;1;16532280
0;1;15568628
0;1;16052369
0;0;16402297
0;0;16403073
0;0;16403648
0;0;16534755
0;1;16052707
0;1;16052918
0;1;16053419
0;0;16013130
1;1;16013216
0;1;18616797
0;1;18617016
1;1;18594688
1;1;18595505
0;1;18595558
0;0;18595946
0;0;18596547
0;0;18597277
0;0;18619037
1;1;18598699
1;1;18599744
1;1;18301469
0;0;18301525
0;0;16225500
0;1;16160837
0;1;16161045
0;1;16161432
1;1;16161933
0;1;16162109
0;1;16174060
0;0;16174258
0;1;18522853
0;1;16225883
0;0;16225967
0;0;16163295
0;0;16163467
0;1;16163534
0;1;16174428
0;1;16174575
0;0;18013242
0;0;16164062
0;0;16226261
0;0;16049563
0;0;16164887
0;1;16165039
1;1;16165517
0;0;16166159
1;1;16175332
1;1;18305230
0;0;18457842
0;0;18458743
0;0;18460177
0;0;18460776
1;1;18163543
1;1;18462134
0;0;17402689
0;0;17402868
1;1;18755143
0;0;18755330
0;0;18687107
0;1;18756710
0;1;18843671
0;1;16173163
1;1;16173252
0;1;16174055
0;1;16174413
0;1;16174868
0;0;16174928
0;1;16175032
0;0;16175474
0;0;16175809
0;0;16176374
0;1;16177174
0;0;16178549
1;1;16178874
0;1;16179131
1;1;16179998
0;1;16180149
0;1;16180536
0;0;16180721
0;0;16181115
0;0;16181936
0;1;16183410
0;0;16183731
0;1;16184208
0;1;16184306
1;1;16184379
0;1;16184608
0;0;16185286
0;0;16185626
0;0;16186214
0;1;16201481
0;0;16201738
0;0;16158425
0;1;16162491
0;1;16162987
0;1;16163429
0;0;16164084
0;1;16164121
0;0;16165551
0;1;16165967
1;1;16165978
0;1;16166075
0;0;16166424
0;0;16166460
1;1;16167231
0;1;18539111
0;1;18388539
0;0;18388638
0;1;18204333
0;0;18410810
0;1;18412326
0;0;18206323
0;1;17096889
0;0;17098825
1;1;17099350
0;1;17103154
0;1;16225432
0;0;16225972
0;0;17108586
0;1;17109407
0;0;17497685
0;0;17115478
0;1;17116572
0;1;17116980
0;1;16650197
0;1;16650535
0;1;17119048
0;0;17119092
0;1;16228093
0;1;17120644
0;1;17121246
0;1;18060211
0;0;17121858
0;1;16043597
0;0;16044209
0;1;17123484
0;1;17126329
0;1;17517783
0;1;17518126
0;0;17451293
0;0;17128817
1;1;16650938
0;1;18060534
0;1;17129780
0;1;18060989
0;0;18061028
0;0;17168181
0;1;16230209
0;1;16230769
0;1;16230871
0;1;16231708
0;0;17169308
0;1;17170792
0;1;17460436
0;1;17464991
0;0;17527721
0;1;18064883
0;0;16359518
0;0;16361901
1;1;16362013
0;0;16362248
0;0;16362292
0;0;17465018
0;1;17467196
0;1;18065077
0;0;17821610
0;0;17294831
0;1;18420667
0;1;18423257
0;0;18423301
0;1;17822294
0;0;17822315
0;1;17300373
0;1;18424896
0;1;17822386
0;1;17305784
0;0;17306880
0;1;17308134
0;1;18656921
0;1;18659389
0;1;17823040
0;1;18431566
0;1;17316557
0;1;18660293
0;1;18432569
0;1;17823266
0;1;17316945
1;1;18662727
1;1;16033463
0;0;16033499
0;0;16036054
0;1;16036392
0;1;18422755
0;1;16037430
0;1;18423985
0;1;16039333
0;1;16039956
0;0;18314874
0;1;16040127
0;0;18315055
0;1;18425459
1;1;18622612
0;0;18622709
1;1;18623248
0;1;16043939
1;1;18624819
0;0;18624875
0;1;18625090
0;1;17456917
0;0;16027881
0;0;16029052
0;1;17216127
0;1;17216263
0;0;17218607
0;0;17036797
1;1;17220013
0;1;16482714
0;0;17037796
0;1;17038023
0;1;17038648
0;1;17222039
0;0;17224535
0;1;16451391
0;0;16205884
0;0;16326480
0;1;16332498
0;0;16332662
0;1;16332957
0;1;16333615
0;0;16451649
1;1;16452046
0;1;16334088
0;0;16334712
0;1;16327092
0;1;16327268
1;1;16327371
0;1;16327434
0;0;16327573
0;0;16453478
0;1;16453560
0;0;16335229
0;0;16335557
0;0;16336093
0;1;16454453
0;1;16337372
0;0;16455188
0;0;16455306
0;1;16337553
0;0;18655655
0;1;18658600
0;1;17325061
0;1;17327996
0;0;18470589
0;0;18475280
0;1;18170704
0;0;18172761
0;0;16333254
0;1;16333951
0;1;16334292
0;1;16512206
1;1;16513450
0;0;16513482
0;0;16513711
0;0;16513973
0;0;16552729
1;1;16552855
0;1;16552954
0;1;16553737
0;0;16335009
0;0;16335787
0;1;17041387
0;1;17041849
0;1;16514582
0;1;16514916
0;0;16553963
0;1;16336317
0;1;16515631
0;0;16515901
0;1;16516012
0;0;16517278
0;0;16517866
0;1;16517901
0;0;16518510
1;1;16518695
0;0;16518711
0;0;16337371
0;1;16338922
0;1;16583602
0;0;16583948
0;1;17046504
0;0;17597646
0;0;16740663
0;0;17422080
1;1;17423229
0;0;17424229
0;1;17424323
0;0;17600019
0;1;17600319
0;0;16742263
0;1;16743204
0;0;17425771
0;1;17426262
0;0;17426704
0;0;17601689
0;0;17427269
0;1;17427749
0;0;17827528
0;1;17003646
0;1;17003952
0;0;17725084
1;1;18136241
0;1;18137236
0;1;17841525
0;0;16204625
0;1;18137942
0;0;16054526
0;1;16054611
1;1;16002171
0;1;16055691
1;1;16014112
1;1;16056601
0;0;11362546
0;0;16003218
0;1;16057890
0;1;16057949
1;1;16014852
0;0;16003661
0;0;16176197
0;1;16050156
0;0;16166459
0;1;16166643
0;1;16177156
0;0;16177390
0;1;16050961
0;1;16227430
0;0;16227486
0;0;16227535
0;1;16227558
0;0;16178141
0;1;16179168
0;0;16168049
0;0;16227956
0;0;16227964
0;1;16051936
0;0;16168305
0;0;16228226
0;1;16180277
0;0;16180445
0;1;16181147
1;1;16228591
0;1;18565076
0;1;16228715
0;0;16228735
0;1;16452158
0;1;16452178
0;0;16452585
0;1;18565597
0;0;16537940
0;1;16453824
0;0;18754014
0;1;18372986
0;1;18508682
1;1;16070668
0;0;16071613
1;1;16404096
0;0;16404641
0;1;16404699
0;1;16405776
0;1;18567626
0;1;16454966
0;1;18568963
0;0;18679348
0;0;16072916
0;1;16455757
0;0;16539865
0;0;16541558
0;1;18679450
0;1;18679576
0;1;18512784
0;1;18513201
0;1;16406080
0;0;18601146
0;1;18601260
0;0;18623337
0;0;18603813
1;1;18625100
0;0;18604398
0;1;16002025
0;1;18194745
0;0;18196835
0;0;16237887
0;1;18334649
0;0;18198594
0;1;17586656
0;0;17586688
0;0;17404187
0;1;18688298
0;0;18688329
1;1;18688330
0;0;18688504
0;1;18688882
0;0;17051168
0;0;18462918
0;1;16346956
1;1;16347410
0;1;16347553
0;0;16348185
0;1;16348301
0;1;16348693
0;0;16349064
0;1;17083499
0;1;17084267
0;1;16350116
1;1;17084650
0;1;17085150
0;0;17085602
0;0;16350267
0;1;16350527
0;1;16350879
0;1;16350934
0;1;16352219
0;1;16352311
0;1;18166715
1;1;16353281
0;0;16353587
0;0;16354011
1;1;16354351
0;1;18016752
0;0;18018850
0;1;18021432
0;0;16202063
0;1;16202982
1;1;16203071
0;0;16204388
1;1;16204876
0;0;16205309
0;1;16205995
0;1;16206236
0;0;16206686
0;0;16206809
0;1;16207345
0;0;16207738
0;1;16207934
1;1;16208527
0;1;16167965
0;1;16168051
0;1;16170627
0;1;16171437
0;1;16172151
1;1;16174046
0;0;16065341
0;1;16174789
0;0;16177304
0;0;16065656
0;0;16066262
0;1;16066536
0;1;17182788
0;1;17184785
0;0;17188287
0;1;17188570
0;0;17190437
0;0;17190788
0;1;17191559
1;1;17192476
0;1;17197799
0;1;17199526
1;1;17200193
0;1;17200277
1;1;17200521
0;0;17200872
0;0;17202716
0;0;17204566
0;1;17207049
0;1;17207869
0;1;17208095
1;1;17209565
1;1;17210352
0;1;17212920
0;1;17214111
0;1;17530658
0;0;17536904
0;0;17539467
0;1;16234982
0;1;16656036
0;0;16054760
0;1;16239877
0;1;16659081
0;1;18439729
0;1;18445001
0;1;18445177
0;0;18445336
0;1;18446546
0;0;16364270
0;1;16018038
0;0;16342551
1;1;18377712
0;1;16368061
0;1;18070671
0;1;18378541
0;1;16370360
1;1;18542794
0;0;18542922
0;1;17824934
0;1;17481425
0;0;17825029
1;1;16343092
0;1;18543216
1;1;18543273
0;1;17825155
0;0;17486364
1;1;18435985
0;1;18436127
0;1;18634581
0;1;18440046
0;0;18440313
0;1;18665031
0;1;18665341
0;1;18693270
0;0;17823721
0;1;17823913
0;0;17321899
1;1;17824003
0;0;17323475
0;0;17323564
0;0;17325465
0;0;17325873
0;1;17327247
0;0;17329210
0;1;17330893
0;0;17824257
0;1;17824348
0;0;17824409
0;1;17335313
0;1;17335676
0;1;17824635
0;1;17820840
0;1;17336393
0;1;17821121
0;1;17821157
0;0;17824844
0;0;17821197
0;1;17337951
0;1;17825017
0;0;17821647
0;0;16456516
0;1;16338966
0;1;16338990
0;1;16339137
0;0;16207787
0;1;16207817
0;0;16327684
0;0;16208125
0;1;16339544
0;1;16339551
0;1;16458689
0;1;16458952
0;0;16208314
0;1;16329067
0;0;16329764
0;0;16340285
0;1;16340386
0;0;16340669
0;1;16340677
0;1;16341817
0;1;16460487
0;1;16460593
1;1;16461076
0;0;16461167
0;0;16461581
0;0;16461655
0;0;16461882
0;0;16046214
0;0;16047128
0;1;16047192
1;1;16048842
1;1;16049632
0;1;16049785
0;1;16052264
0;0;16054042
0;0;16055500
0;0;16055919
0;0;16055989
0;1;16056113
0;1;16056183
0;1;16056471
1;1;16056546
0;1;16058683
0;1;17224962
0;0;17226205
0;1;17040815
0;1;17468135
0;0;17469956
1;1;17042710
1;1;17042853
0;0;17472925
0;1;16483519
0;1;16483920
0;1;16484703
0;1;17043114
0;1;17231527
0;1;17232502
0;0;16485440
0;1;16485495
0;0;17233514
0;1;17235160
0;1;17474763
0;0;17045354
0;0;16519643
0;0;17047228
0;1;17047341
1;1;17047501
0;1;17047716
0;1;16520715
0;1;16642078
0;1;16642105
0;0;16642171
0;1;16338946
0;0;16339346
0;1;16339466
0;0;16521945
0;1;16522175
1;1;17047920
0;1;16642700
0;1;16642965
0;0;16522842
0;0;16523076
0;0;17048782
0;1;17048956
0;0;16643772
0;1;16524051
0;1;17050331
0;1;17050418
0;1;17050887
1;1;17051283
0;1;16340242
0;0;16340453
0;0;16643944
0;0;17333226
0;0;17336364
0;0;18174910
1;1;16215883
0;0;16217046
0;1;18177362
0;1;18179373
0;1;16112081
0;1;16205034
0;0;18138508
0;1;17727206
1;1;16058745
0;1;16059917
0;0;16004658
1;1;16407594
0;1;16544788
0;0;16546540
1;1;16547779
0;0;18680165
0;0;18514502
0;1;18514883
0;1;18517184
0;0;16170140
0;1;16053131
0;1;16229005
0;1;16229147
1;1;16229199
1;1;16181208
0;0;16054606
0;0;16054610
0;1;16170325
1;1;16171065
0;1;16171317
0;0;16182849
0;1;16183275
0;1;16172401
0;0;16230097
0;1;16183865
0;1;16183900
0;0;16184122
0;1;16184264
0;1;16173442
0;1;16173551
0;0;18625222
0;1;16230592
0;0;16184409
0;1;16184723
0;0;16184922
0;0;16173725
0;0;16174018
0;0;16174233
0;1;16174433
0;1;16054691
0;0;16230689
0;1;16230706
0;1;18606196
0;1;18606240
0;0;18606290
0;0;18632008
0;0;18606416
0;0;18633507
0;0;18634510
0;1;18612628
0;1;18613145
0;0;17827557
0;1;17003984
0;0;17005445
0;0;17606821
0;0;17827910
0;1;17608334
0;1;17608684
0;1;17433526
0;0;17609678
1;1;16456447
0;0;16074173
0;1;16456873
0;0;16074622
0;0;16074742
0;1;16075823
0;1;16457901
1;1;16458022
0;0;16458240
0;0;18373822
0;1;18374178
0;1;18570083
0;0;18570265
0;1;16076692
0;1;18073104
1;1;16077342
0;1;18074499
0;1;16459249
0;1;16460066
0;0;17587590
0;1;16237941
0;0;18336532
0;1;18337082
0;1;18758654
0;1;18030395
0;1;18200947
0;1;18201011
0;1;18338321
0;1;16239068
0;1;18690105
1;1;18201884
0;1;18202213
0;0;17054464
0;0;17056563
0;0;17404657
1;1;17404740
0;0;17405642
0;0;18317033
0;0;18319270
0;1;18027743
0;0;18322382
1;1;17087120
0;1;16357423
0;1;17087675
0;0;17087878
0;1;16357752
0;0;16358700
0;1;16359191
1;1;17089500
0;0;16359685
0;1;16359885
0;0;16359958
0;0;16360516
0;1;16361004
0;0;17091215
0;1;17091427
0;0;16361706
0;1;16361861
0;0;17092573
0;1;17092662
0;1;16362727
1;1;16362954
0;1;16363343
0;0;16363473
0;0;17093790
0;1;17094358
0;1;17095238
0;1;16208597
0;1;16210250
0;1;16210545
1;1;16211726
0;1;16212182
1;1;16212614
0;1;16213680
0;1;16214414
0;0;17223060
1;1;17224023
0;0;17226201
0;1;17226647
0;0;17228533
0;1;17231969
0;0;17233948
0;1;17248436
1;1;17254912
0;0;17257931
0;1;17259140
0;0;16178413
0;0;16178418
0;0;16179435
0;1;16179699
0;1;16181112
0;1;16181459
0;0;16181562
0;1;16183169
1;1;16186143
0;0;16201223
0;1;16201364
0;0;17553703
0;0;17554443
0;1;16061230
0;0;16664437
0;0;17559480
0;1;16063315
0;1;16666995
0;0;17563359
0;0;17563458
0;0;16064704
1;1;17585306
0;1;16250137
0;0;16250505
0;1;18451636
0;0;18459020
0;1;18460013
0;0;18460442
0;1;18461903
0;0;17825306
0;1;17825713
0;1;16019409
1;1;17825843
0;0;16344313
0;1;16344768
0;1;16344777
0;1;16344947
0;1;18211508
1;1;18421185
0;0;17493069
0;1;16374789
0;1;16376647
0;0;18390571
0;1;18083420
1;1;18635609
0;1;18635706
0;0;18443429
0;0;17822240
0;0;17822418
0;0;17823110
1;1;17823188
1;1;18639258
0;1;17823326
0;0;17823374
0;1;17823613
0;1;17824104
0;1;17824580
0;1;17824743
0;0;17824913
0;0;17825025
0;1;17825376
0;1;17825422
0;1;17825733
0;0;17825761
0;0;17826057
0;1;16059955
0;0;16061759
0;1;16062629
0;0;16063797
1;1;16066229
0;0;16067876
1;1;16069697
0;1;16069942
1;1;16070750
0;0;16330505
0;1;16341965
0;1;16342390
0;0;16343044
0;1;16343270
0;1;16330541
0;1;16330899
1;1;16463250
0;0;16463517
0;1;16343292
0;0;16343356
0;0;16343707
0;0;16332034
0;0;16332087
0;1;16332559
0;1;16344530
0;0;16344738
1;1;16332699
0;0;16465584
1;1;16465653
0;0;16466388
0;1;18125926
0;1;16203444
0;0;18395912
0;1;16112612
0;0;16114181
1;1;18183823
0;1;16115200
0;1;16116550
1;1;16219679
0;0;16220623
0;0;18668304
0;1;18492785
0;0;16116851
0;1;18669045
0;0;16524924
0;1;17052582
0;0;16644260
0;0;16340716
0;1;16341768
0;1;16342054
0;1;16342433
0;0;16525544
0;1;17052854
0;1;16343614
0;0;16526896
0;1;16527632
0;1;16644728
0;0;16644848
0;1;17055733
0;0;16528086
0;0;16528105
0;0;17056792
0;0;16344306
0;0;16529385
0;1;16529631
0;1;16530420
0;1;16530431
0;1;16645486
0;1;16486728
0;1;17237284
0;1;17239674
1;1;17047537
0;0;17479293
0;1;17479329
0;0;16486870
0;0;17048214
0;0;17480698
0;1;16488172
0;1;17243176
1;1;17048954
0;1;17050746
0;1;17482562
0;1;17482779
1;1;17244034
0;0;17244362
1;1;16489349
0;1;17484801
0;1;16489487
0;0;16489511
0;0;16489822
0;0;16062983
0;0;16064119
1;1;16230924
0;0;16231596
1;1;16185728
1;1;16185967
0;0;16186061
0;0;16186133
0;0;16174851
0;0;16174875
1;1;16231933
0;1;16175815
0;1;16232400
0;1;16056290
0;0;16176924
0;0;16056693
0;1;16178531
0;0;16057249
0;0;16057367
1;1;16178818
0;1;17729659
1;1;18140690
0;1;18140800
0;1;17731190
0;1;16206602
0;1;16412950
1;1;16552222
0;1;16553415
0;0;16553418
0;0;16553832
1;1;16413097
0;0;16413929
0;0;16414007
0;1;16415457
0;1;18682258
0;0;17007580
0;0;16086206
0;1;16086717
0;0;17617402
0;1;17617556
0;0;16460477
0;0;16460821
0;1;17619127
0;0;18572524
0;1;16461321
0;1;16461449
0;0;16461453
0;0;16461649
0;1;17443624
0;0;17008837
0;1;17009729
0;0;18374550
0;1;16462456
0;0;16462690
0;1;16462919
0;0;16463096
0;0;16463397
0;1;16081788
0;0;16083059
0;1;16463487
0;0;18615223
0;1;16463585
0;1;16464068
0;0;16464102
0;0;18616444
1;1;18637910
0;0;18639761
0;0;17406128
0;1;18690629
0;1;18847172
0;1;17058989
0;1;17059161
0;1;18269782
0;1;18031893
1;1;18032187
1;1;18327063
0;1;18034503
0;1;18327499
0;0;18035270
0;0;18328941
0;0;18202477
0;0;18032364
0;0;17590008
0;1;18202713
0;1;18203342
0;1;16239867
0;0;18340665
0;0;18203859
0;0;18341326
0;1;17266764
0;1;17268608
0;1;17271138
0;1;17272234
0;1;17276915
0;1;17096316
0;1;17279588
0;0;17279646
0;0;16364335
0;0;17282569
0;0;17099031
0;1;16364608
0;0;17285036
0;0;17101754
0;1;17290025
0;0;17291877
1;1;17296124
0;1;16365846
0;0;17297951
0;0;17298594
0;1;17301663
1;1;17302750
0;1;16366258
0;0;16366412
0;1;17305701
0;0;17107943
0;0;17306632
0;1;17306667
0;1;17307612
0;1;17109912
0;0;17110473
0;0;17311899
1;1;17313394
0;0;17313783
0;0;17113655
0;1;17115123
0;1;17116210
0;0;17116504
0;1;16367866
0;1;16368287
0;0;16204694
0;1;16078830
0;1;18464300
0;1;18466537
0;1;18467414
0;1;18469181
0;0;18471178
0;0;16217181
1;1;16218002
0;0;16219456
0;1;16220510
0;1;16220628
1;1;16673844
0;0;17586226
1;1;17594334
0;0;17594716
0;1;16066817
0;0;16257710
0;1;16068661
0;1;16677498
0;0;16678896
0;0;17611935
0;1;17613504
0;1;16681863
0;0;16683266
0;1;16072109
0;0;16306758
1;1;16307604
0;0;16307774
1;1;17826063
0;1;17826233
0;0;18546724
0;1;17826433
0;0;16345152
1;1;16345181
0;0;16345216
0;1;18214276
0;0;18214548
0;0;16346300
0;1;18639780
0;1;18449587
0;0;18451545
0;1;18451991
0;1;17826413
0;1;17827378
0;1;17827589
0;0;16007690
0;0;17825624
0;1;17825741
0;1;17826307
0;0;17826445
0;0;17826715
0;0;18087624
0;1;17826860
1;1;17826884
0;0;17827012
0;1;16382887
0;0;16383326
0;1;16383493
0;0;17827139
0;0;17511869
0;0;17827598
0;0;17518804
1;1;17834157
0;1;17524522
0;0;18393127
0;1;17525901
0;1;17526675
1;1;17834478
0;1;17834919
0;0;16466870
0;1;16467778
0;1;16346893
0;0;16346905
0;1;16346941
0;0;16467863
0;1;16468648
0;1;16334243
0;0;16334647
0;1;16347557
0;0;16348161
0;1;16469402
0;0;16470321
0;1;16336454
0;0;16337082
0;0;16337157
0;1;16337196
0;0;16470787
1;1;16471537
0;1;16349976
0;1;16350373
0;0;16471694
0;1;16471963
0;0;16472215
0;0;18696756
0;0;18697210
0;1;18888023
0;0;18888381
0;1;16206568
0;1;18711616
0;1;16072122
0;0;16074878
0;1;16075242
0;0;16075754
0;0;16076877
0;0;16079116
1;1;16079801
0;0;16083977
0;1;16084154
0;1;16085217
1;1;16085288
0;0;16085784
1;1;16086015
0;1;17488113
0;0;17488323
0;1;17054332
0;0;16491497
0;1;17056200
0;0;17490231
0;1;17252153
1;1;16491675
0;1;16492157
0;0;16492315
0;1;17493503
0;0;17494270
0;1;17494482
0;0;16065480
0;0;16065579
0;0;16017830
0;1;16066024
0;0;16066227
0;1;16018065
0;1;16066515
0;1;16178930
0;0;16179019
0;0;16201412
0;1;16180886
0;0;16180955
0;0;16057685
0;0;16201791
0;0;16181229
0;1;16233981
0;0;16182276
0;1;17058351
0;1;17058402
0;1;16344974
0;0;16059829
0;0;16345205
0;0;16345295
0;1;16530563
0;0;16530688
0;0;16530884
0;1;16646069
0;1;16646105
1;1;17059332
0;1;17059717
0;1;16345921
1;1;16346021
0;1;16533249
0;1;16646338
1;1;16346848
0;1;16347310
0;1;16535359
0;1;16647496
0;0;17064704
0;1;16118627
0;1;16222149
0;1;18494811
0;1;18497228
0;1;16223101
0;1;16223326
0;0;16223374
0;0;18499925
0;0;17360452
0;1;18670197
0;0;17366000
0;1;17400036
0;0;17731195
0;0;17731549
0;0;18143423
0;1;18144082
0;0;17734125
0;0;18144433
0;1;16419592
0;0;16421591
0;0;18759033
0;0;18529660
0;1;18759532
0;1;18533874
0;0;17444766
0;1;17010185
0;1;17010223
0;0;17835318
0;1;16087963
0;0;16088295
0;1;17624621
0;0;17835432
0;1;16088933
0;0;17012128
0;1;17448539
0;1;18848054
0;0;17421604
1;1;18693430
0;1;18848506
0;1;18763360
0;1;18695122
0;1;18575009
1;1;18575044
0;0;18076958
0;0;16464642
0;1;18575284
1;1;16084007
0;0;16084140
0;0;16084510
1;1;16466790
0;0;18376463
0;0;18576131
0;0;16086442
0;1;18077423
0;1;16468522
0;0;16468730
1;1;18641397
0;0;18642926
1;1;18622042
1;1;18643830
0;0;18623437
0;1;18645212
0;1;18035674
0;0;18035831
0;1;18206777
0;1;17596756
0;1;17596866
0;0;17598257
1;1;18347174
0;0;17600969
0;0;18347814
1;1;18347978
0;1;16208475
0;1;16208483
0;1;16081399
0;0;16081720
0;1;16081847
0;1;16081912
0;1;16083587
0;0;16083753
0;1;16084538
0;0;18711836
0;0;18039209
0;1;18040678
0;1;18333575
0;1;18042715
0;0;18044006
0;1;18045064
0;0;18045699
1;1;18336807
0;1;17321838
0;0;17326073
0;0;17329637
1;1;17117623
1;1;17330460
0;0;16368401
0;0;17331852
0;1;17118930
0;1;17333290
0;0;17120765
0;1;17120964
0;0;16369914
0;1;16369958
0;1;16369970
1;1;18170994
0;0;18171665
0;1;16370626
0;1;18172766
0;0;18173781
0;0;16371638
1;1;18478959
0;1;18489995
0;0;18493134
0;1;18494752
0;1;18494840
0;0;18500559
0;1;16221058
0;1;16221722
0;1;16221978
0;1;16222251
0;0;16222515
0;0;16223145
0;1;16223318
1;1;16223338
0;1;16223597
1;1;16223889
1;1;16225115
0;1;16225337
1;1;16225341
0;1;16225353
0;0;16225416
0;1;16225593
0;1;16225641
0;1;16225835
0;1;16226325
0;1;16226340
1;1;16226500
0;0;16226985
0;0;16683546
0;1;17619060
0;0;16687486
0;1;18549463
0;1;18549968
0;1;16346824
0;1;18215220
0;1;18215477
0;0;18215533
0;0;18215623
0;1;16308461
0;1;17630261
0;1;16696690
0;1;16699128
0;0;16700216
0;0;16314195
0;1;17827141
0;0;16072327
0;1;16347380
0;1;16347516
0;0;16347811
1;1;16073948
0;1;17640561
0;1;17827202
0;1;16316146
0;1;16349014
1;1;16349352
0;0;16349432
0;1;18550950
0;0;18551048
0;0;16349963
0;1;18218093
0;1;18130564
0;0;18131288
0;1;18697789
0;1;16391144
0;0;18394264
0;0;18888627
1;1;18888702
0;1;18101413
0;0;17534546
0;1;17534771
0;0;16393582
1;1;18644356
0;1;18106913
0;1;18395743
0;1;18316003
0;0;18459268
0;0;16398246
0;1;18460715
0;1;18461205
0;1;18461875
0;0;16087570
0;1;16472894
0;1;16090592
0;1;16337257
0;0;16337411
1;1;16351345
0;1;16351547
0;1;16351640
0;1;16092260
0;1;16472952
0;1;16093342
1;1;16338370
0;1;16094023
0;0;16338784
1;1;16338901
1;1;16339340
0;0;16352210
0;1;16352337
0;0;16475191
0;0;16475888
1;1;16352932
0;1;16353482
0;0;16097978
0;1;16353530
0;1;16098552
0;0;16098717
0;1;16339442
1;1;16339754
1;1;16340277
0;0;16477440
0;0;16477496
0;1;16099370
0;0;16478226
0;1;16478576
0;0;16478697
1;1;16100006
1;1;16210333
0;1;16354021
1;1;16101052
0;1;16354309
0;0;16354314
